OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
9ceb6be2e803022352a76e724ca23277,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Haloferula,uncultured_bacterium
9cec52c5d105384693d281232a16bf5d,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,JG30-KF-AS9,JG30-KF-AS9,uncultured_bacterium
9cf1557bf3b657322dfcc8fd77265570,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Bythopirellula,uncultured_bacterium
9cf3ea56fdc28f6ca8e0ef9fb09dcdd6,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Paramoritella,Paramoritella_alkaliphila
9cfa6f5940cdf31d8ca2533291ea5de7,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Dictyopteris_undulata
9cfd16320fe85c1cf91295ff95b9cc78,Bacteria,Proteobacteria,Gammaproteobacteria,Thiohalorhabdales,Thiohalorhabdaceae,uncultured,uncultured_gamma
9d00a4e36a478975f85b28da2e3898f8,Bacteria,Firmicutes,Bacilli,RF39,RF39,RF39,unidentified
9d02d2c8269d82d0891d8f683a4f6384,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5)_clade,unassigned
9d14589bd824ffeb66ceacc29264148c,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,uncultured_organism
9d19d31b6ec2fc4303a3925aaf49ef73,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,unassigned,unassigned
9d1b81f1581bf8dd9c3ea8efac1cb122,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,unassigned,unassigned
9d1fed0cb7fe3bd411cee111d0316f93,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Riquetophycus_sp.
9d208a2534f9bcc0bedd30f6fa17a630,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium,unassigned
9d262581683d25576415946cfb068ca3,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,uncultured,uncultured_bacterium
9d2826a7b247db441c614605f4f8582d,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
9d29466038cdb023195846302f61a3c0,Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,unassigned,unassigned
9d2b8ce6538bf767d44c64ac0a0652bf,Bacteria,Firmicutes,Bacilli,unassigned,unassigned,unassigned,unassigned
9d31d02ddff38e6091c26010857722c0,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,unassigned
9d3546f0b81d47a1979de5c315dbd271,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritalea,Rubritalea_sp.
9d35cb454b2a1972ea78b9d8dcde01fe,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,BD2-7,BD2-7,uncultured_bacterium
9d3671ab82196b97611b7de3ee58f963,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
9d3989b13ca9548986ee8e695dc40964,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,unassigned,unassigned
9d3ffd14a84cfd0fb735453bcad0e35d,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
9d40333873a94fd63d8ffd2330c59e4e,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,unassigned
9d4549213d021a1bc24cef0c2d46e870,Bacteria,Proteobacteria,Alphaproteobacteria,unassigned,unassigned,unassigned,unassigned
9d464c0e9f7a76bb7a7b3432ef3c9eb3,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,Rubidimonas,uncultured_Bacteroidetes
9d47e4e7fcba4917b9b2c019b385fd5b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,unassigned
9d49d014c1a59ece408ac536159e27c6,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
9d4e72a35d53c0b25a737ebdc43fe7da,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,gut_metagenome
9d52a554c9035626ef7dcfc03a467b99,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
9d53de60faf344654c574baa84e3f895,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Lithothamnion_sp.
9d63e7dfefd2c50c07946102562f994f,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Gimesiaceae,uncultured,planctomycete_DDSW1318
9d660d7510b69371b5ad0b1a0b2ee6de,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
9d6629761d32acb7f9c7db0cfd21b608,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,unassigned
9d6f331b6dc93ab6dab75103c17a118d,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Paraclostridium,unassigned
9d713d8de5b77cae507c1c18bc31b709,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,unassigned
9d71632cdf2bd0fda755146febd5eef1,Bacteria,Firmicutes,Bacilli,Izemoplasmatales,Izemoplasmatales,Izemoplasmatales,uncultured_bacterium
9d73e6575ab5658de6b56f350b5d8d8f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Anderseniella,unassigned
9d74c24ff77c00b5c6851cd62fc08f2f,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Epulopiscium,uncultured_Lachnospiraceae
9d7686e71ed407af30d3dbcefef73bc6,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
9d788852074754e74aac6785f23d4d07,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,uncultured,uncultured,uncultured_Alphaproteobacteria
9d78cc0219dd62988223b1c2dfafaa31,Bacteria,Proteobacteria,Gammaproteobacteria,BD72BR169,BD72BR169,BD72BR169,uncultured_bacterium
9d7a3b81822aab3655fe8ba064550d84,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,uncultured,unassigned
9d7cc7914632d850d7e7338fc6f95a5c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,unassigned
9d813b26619bed05f51735cff96e510e,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,unassigned
9d846301fd97270e1ef9ff4c19e39a45,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,uncultured_bacterium
9d8499c50f5c0e3fad28c784c2ee1109,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,unassigned
9d8780f1c0608f9163dbf9e62478b64b,Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Kiloniellaceae,Tistlia,uncultured_Pelagibius
9d88b5d0b9b39f5ca9c7866fa11fddf9,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,uncultured,unassigned
9d8c3359468f77c65d4bc0863ca92e67,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Nitzschia_sp.
9d8eec165a2f82a619d031ad6a979ff2,Bacteria,Proteobacteria,Alphaproteobacteria,unassigned,unassigned,unassigned,unassigned
9d93081fce9eea3ac27f6026b80b18c9,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Calliarthron_tuberculosum
9d93e3b466ca3dd8288d59322880b8ea,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Moritellaceae,Paramoritella,Paramoritella_alkaliphila
9d94427108b5a499a88e63cae09e092f,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia,uncultured_marine
9d945fb5a687518f0d2ecdbd5c585046,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
9d9758df923daef3525ba4c7377ae3b3,Eukaryota,Chlorophyta,Ulvophyceae,Ulvophyceae,Ulvophyceae,Ulvophyceae,Phaeophila_dendroides
9d98f22cb3b9be66689875ff136fcab4,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rubripirellula,unassigned
9d9e395b230e44b77ae186a410e91a94,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,unassigned,unassigned
9da6b0a630e9cd22ec9f8092b9394a9a,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,unassigned
9dac425c88e596653e95a8350b2e142a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
9dacb80269c899d2e5f9e7a48cce82ad,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Gelidiella_acerosa
9dace13f51076c8ccf525e81fd3c7996,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,uncultured,uncultured_Planctomycetaceae
9dad8e83dde42842c23aaba517b32695,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Romboutsia,unassigned
9daf3e5806116ddd9705342469fd9676,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,Trichodesmium_IMS101,Dapis_pleousa
9db00b863c313b1daef99de18738dcf0,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,unassigned
9db021fc43b8f7559de1913b1acd891b,Bacteria,Firmicutes,Clostridia,unassigned,unassigned,unassigned,unassigned
9db70ce74000921065cd854248576c18,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,uncultured_organism
9dba225dc20b5aea72560f2265a6d47a,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Neoptilota_densa
9dbb0817c4085a68b2e68c4a9e20eb83,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,planctomycete_MS3057
9dc2873841fef0285e7fb3810927412e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,unassigned
9dc4bf1a1c539c3b97da5da7a19faf95,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,uncultured_Planctomycetales
9dc6996296a32bea09a5d80af7326b53,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sarcina,Clostridium_tarantellae
9dc6cd81d3b1d265ff09b4935b22f47c,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
9dc8dd49bcd66934f7199f425c2fdd38,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,uncultured_Alphaproteobacteria
9dc918928f942f4b3150716a43891088,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,unassigned,unassigned
9dca7149ce0f5c6e889ab637e0f60a41,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
9dcc7fb3ce38f12f4da4bbd3c00d7c55,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
9dce53126dfc4e955032e152658c2cfb,Unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
9dd3c93fd9366e144416eaacc0ee201a,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Tetraselmis_sp.
9dd6fee927640399644411eb7bac058e,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
9dd86048629d399d96cf98e64c843783,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,uncultured_bacterium
9dd8caccfe50eea1b312cd4ccd26518b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
9ddc1ecd72d0f4da423cf60b5a4515bb,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,uncultured,uncultured_Flexibacteraceae
9de0fd8feaf10872e34571cd7b69d1c6,Bacteria,Planctomycetota,OM190,OM190,OM190,OM190,uncultured_Planctomycetaceae
9de2571d2c787fbf7f3b405b76ed7802,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,unassigned,unassigned
9de39fa3f60d9e077be6ded7967db58b,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
9de8bef7c47d254ffb2d28864ba0dee4,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium
9def005d210fa04739a726daa38b8bdc,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,unassigned
9df0cbd416899c86603706b71fa7e20a,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
9df2d674ea412050ab52d6754ca70785,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Intestinimonas,unassigned
9df59a3e2622dba26ed58e8dfcd347fa,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Ceramium_diaphanum
9df93c05a0d07b8067b3d2d60e1369ed,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcystaceae,unassigned,unassigned
9dfc6cc9358a9e84d6d839ada0c585a3,Unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
9e04822144790d009a834bac514c54e0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,unassigned,unassigned
9e08e5c4befdcfe16874eff6ee5c6f62,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
9e10a6903b4dbd560af9b947b7e6e4be,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007,uncultured_deep-sea
9e15a5b5bd62754db15193cc98a3b196,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
9e188c8acf07a1c6ec35b0038588da37,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
9e189df459ec6f9be04a3ac197c2cc03,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,uncultured_bacterium
9e18b6e85db3cce4d5607c46be9737cd,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,unassigned
9e195bb898619707defb3f896ac10798,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,uncultured,uncultured_bacterium
9e1e1b6f2c3765faff47455739982caa,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Cyclobacteriaceae,unassigned,unassigned
9e1e6d6e444b04c42a58c599710491f4,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,uncultured,uncultured_Planctomyces
9e2097dabb6fe25e74601be697b9d382,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,uncultured,uncultured,uncultured_Rhodospirillaceae
9e237a159937cdd9cbc9ac08818f4450,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Thaumasiovibrio,uncultured_bacterium
9e2409cff95b46abe830ef7625332d56,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,Sporomusa,unassigned
9e2733dabc58c6112722a8ed1836b129,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
9e27cfee999dfceb6b1bd6790390be72,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
9e2886a5c5f0e1aace3b42260e606b2e,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
9e28f5504249a2aafc5411f395d58407,Bacteria,Proteobacteria,Gammaproteobacteria,EC3,EC3,EC3,uncultured_gamma
9e2e256196551a89322b5a2a4480c50e,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Polysiphonia_scopulorum
9e2e4eba8b1b71ded0185ac94ce6c872,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Ceramium_japonicum
9e35f44aaf7e08c3b07fc78023d0263b,Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadia,Geoalkalibacteraceae,Geoalkalibacter,uncultured_bacterium
9e3706fb7a4c1f214abed305db97836c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,unassigned,unassigned
9e38a8cb8a728009309c4024b7c2ecdd,Bacteria,Cyanobacteria,Cyanobacteriia,Oxyphotobacteria_Incertae_Sedis,Unknown_Family,uncultured,filamentous_cyanobacterium
9e3a8dbf3652c24bc7ff76daf6187d58,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_1,unassigned
9e428ceabdbd6042eff5efc5ce2398f0,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes,unassigned
9e42ec7733096a294f1864b40256741d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,unassigned,unassigned
9e45d2a48ed401ab32806dbf298c9d14,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Lotharella_oceanica
9e46847892aecda7edb9fd4927dc718e,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadales,Saccharimonadales,uncultured_bacterium
9e470e6b97875c47ba90d171f45db832,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,unassigned
9e48d9e8108877678656029d982279fe,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007,uncultured_Verrucomicrobiaceae
9e58976862800e9ec4aded6241b975a4,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,Trichodesmium_IMS101,unassigned
9e5d18b77ec59fe29b83a1e3d17089fe,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,unassigned
9e5ebd7dfe49c5d92309c2b7575a9701,Bacteria,Proteobacteria,unassigned,unassigned,unassigned,unassigned,unassigned
9e5ee549b7a691a0e60f59769906a83c,Bacteria,Proteobacteria,unassigned,unassigned,unassigned,unassigned,unassigned
9e63cb1dee6436f28fdc9329597b256d,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unassigned
9e671a770587e2b7d6b52077b5bd9517,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,unassigned
9e708894a9ad38da59c3217e9d196f7a,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Tetraselmis_marina
9e724edc891654ad978e8df17600926c,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Epulopiscium,unassigned
9e73c6c65ed9fd1d952ffdb8cf90e033,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,unassigned
9e743994b62b0a6b9fb2cabe77a977b1,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,unassigned,unassigned,unassigned
9e745370ae9a3b5f9f9ebbc09ef9cdce,Bacteria,Verrucomicrobiota,Kiritimatiellae,WCHB1-41,WCHB1-41,WCHB1-41,uncultured_organism
9e78d08743318710fcfa723a9d1d52c9,Bacteria,Proteobacteria,Gammaproteobacteria,unassigned,unassigned,unassigned,unassigned
9e7a20a292e39fd5565f44153c8c22a9,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus,unassigned
9e7e629866cd59216a7692749958b906,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Nitzschia_sp.
9e87717d8a7effc0e17fdf2bcc0e7197,Unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
9e87bc8135e8fa05143bd922fe71fdeb,Bacteria,Proteobacteria,Gammaproteobacteria,unassigned,unassigned,unassigned,unassigned
9e8b076bceb3363f33433c6db1fb5de3,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,unassigned
9e8d0c17715d4ff036377cb4ce1fedd0,Bacteria,Cyanobacteria,Cyanobacteriia,Thermosynechococcales,Thermosynechococcaceae,Synechococcus_IR11,Oscillatoriales_cyanobacterium
9e8f8c1315f5a31fefd9578afa7fb1c4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
9e90174b996460cd7f17b6f78230f4e1,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,unassigned
9e913e5dd3756722dcd825e9fdfcf293,Bacteria,Firmicutes,Clostridia,Clostridia_UCG-014,Clostridia_UCG-014,Clostridia_UCG-014,gut_metagenome
9e975cd9346f38d69b7f8176682ef46d,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,Clostridia_vadinBB60_group,unassigned
9e99dcd82ab907325befa1150a7f1d8e,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Bythopirellula,uncultured_bacterium
9e9bfa66101cd71c0bc353ad8957c3a3,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,unassigned,unassigned
9ea61d3837135b53a8dae3da745d349b,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,uncultured,uncultured_Pseudomonas
9eaa127779cc2e32dff143f5ed364c2c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
9eae97e2eab26ea3f22cf0819d5c7578,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Phormidiaceae,unassigned,unassigned
9eb3895df37356b4db2a753df3e3166d,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Microcystaceae,unassigned,unassigned
9eb76d4a8a3a6a957d876aed7c6f58bf,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus,uncultured_Verrucomicrobiaceae
9ebb9a7e425d4f9575083bb5eb1987f3,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
9eca59e27ed44c3c406dfd83aab2a35b,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,uncultured_planctomycete
9ece958e77eb99f7ac7e29c82dc6f85e,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5)_clade,unassigned
9ecf4df8f8a22acc30457228c2752c24,Bacteria,Elusimicrobiota,Endomicrobia,Endomicrobiales,Endomicrobiaceae,Endomicrobium,uncultured_Endomicrobia
9ecf573bb850ab18253e0daff8983019,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenella,uncultured_bacterium
9ed48a27572eeff6c55818d9e168079d,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
9ee068a9148dad3ba900fcc1aeb94566,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,uncultured,uncultured_bacterium
9ee1b9df41cdd93777a60cde775034ef,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
9ee2edb052a10453c2c79ad118d101f7,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Xenococcaceae,Pleurocapsa_PCC-7319,unassigned
9ee8ebe46500ba56d980f4dbcb6b78b1,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,unassigned,unassigned
9eea2921e8ffcb1e7f3d5919dc4af2c9,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,unassigned
9eec8d7dc9272b96f01469c9a4e682ab,Bacteria,Firmicutes,Clostridia,unassigned,unassigned,unassigned,unassigned
9eefa7811637c1914d18892fc6f77e79,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,unassigned
9ef00b426839fea5fef59815d7ec3669,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Blastopirellula,uncultured_bacterium
9ef309d2d61eb50dcc2afeb7754a3f79,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,uncultured,uncultured,uncultured_bacterium
